,Name,Type,Size,Shape,Datatype
1951,AwakeEventData/XUCL-SPECTRO/BinningSetting/vend,Dataset,1,"(1,)",int32
1952,AwakeEventData/XUCL-SPECTRO/BinningSetting/vstart,Dataset,1,"(1,)",int32
1953,AwakeEventData/XUCL-SPECTRO/CameraAcq,Dataset,1,(),|S93
1954,AwakeEventData/XUCL-SPECTRO/CameraSettings,Group,,,
1955,AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateDelay,Dataset,1,"(1,)",int64
1956,AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateDelay_max,Dataset,1,"(1,)",int64
1957,AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateDelay_min,Dataset,1,"(1,)",int64
1958,AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateWidth,Dataset,1,"(1,)",int64
1959,AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateWidth_max,Dataset,1,"(1,)",int64
1960,AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateWidth_min,Dataset,1,"(1,)",int64
1961,AwakeEventData/XUCL-SPECTRO/CameraSettings/enableDDGIntelligate,Dataset,1,(),bool
1962,AwakeEventData/XUCL-SPECTRO/CameraSettings/enableFan,Dataset,1,(),bool
1963,AwakeEventData/XUCL-SPECTRO/CameraSettings/enableFastTrigger,Dataset,1,(),bool
1964,AwakeEventData/XUCL-SPECTRO/CameraSettings/exposureTime,Dataset,1,"(1,)",float32
1965,AwakeEventData/XUCL-SPECTRO/CameraSettings/mcpGain,Dataset,1,"(1,)",int32
1966,AwakeEventData/XUCL-SPECTRO/CameraSettings/mcpGain_max,Dataset,1,"(1,)",int32
1967,AwakeEventData/XUCL-SPECTRO/CameraSettings/mcpGain_min,Dataset,1,"(1,)",int32
1968,AwakeEventData/XUCL-SPECTRO/CameraSettings/preampGainIndex,Dataset,1,"(1,)",int32
1969,AwakeEventData/XUCL-SPECTRO/CameraSettings/preampGainIndex_max,Dataset,1,"(1,)",int32
1970,AwakeEventData/XUCL-SPECTRO/CameraSettings/preampGainIndex_min,Dataset,1,"(1,)",int32
1971,AwakeEventData/XUCL-SPECTRO/CameraSettings/targetShutDownTemperature,Dataset,1,"(1,)",int32
1972,AwakeEventData/XUCL-SPECTRO/CameraSettings/targetShutDownTemperature_max,Dataset,1,"(1,)",int32
1973,AwakeEventData/XUCL-SPECTRO/CameraSettings/targetShutDownTemperature_min,Dataset,1,"(1,)",int32
1974,AwakeEventData/XUCL-SPECTRO/CameraSettings/targetTemperature,Dataset,1,"(1,)",int32
1975,AwakeEventData/XUCL-SPECTRO/CameraSettings/targetTemperature_max,Dataset,1,"(1,)",int32
1976,AwakeEventData/XUCL-SPECTRO/CameraSettings/targetTemperature_min,Dataset,1,"(1,)",int32
1977,AwakeEventData/XUCL-SPECTRO/CameraSettings/triggerEdge,Dataset,1,"(1,)",int32
1978,AwakeEventData/XUCL-SPECTRO/CameraSettings/triggerTermination,Dataset,1,(),bool
1979,AwakeEventData/XUCL-SPECTRO/CameraSettings/triggerThreshold,Dataset,1,"(1,)",float32
1980,AwakeEventData/XUCL-SPECTRO/CameraSettingsStatus,Dataset,1,(),|S104
1981,AwakeEventData/XUCL-SPECTRO/ImageAcq,Dataset,1,(),|S92
1982,AwakeEventData/awake.XAWAVS_BEAML_TT_AVG,Group,,,
1983,AwakeEventData/awake.XAWAVS_BEAML_TT_AVG/PosSt,Group,,,
1984,AwakeEventData/awake.XAWAVS_BEAML_TT_AVG/PosSt/value,Dataset,1,"(1,)",float64
1985,AwakeEventData/awake.XAWAVS_DE_TT_AVG,Group,,,
1986,AwakeEventData/awake.XAWAVS_DE_TT_AVG/PosSt,Group,,,
1987,AwakeEventData/awake.XAWAVS_DE_TT_AVG/PosSt/value,Dataset,1,"(1,)",float64
1988,AwakeEventData/awake.XAWAVS_DF_TT_AVG,Group,,,
1989,AwakeEventData/awake.XAWAVS_DF_TT_AVG/PosSt,Group,,,
1990,AwakeEventData/awake.XAWAVS_DF_TT_AVG/PosSt/value,Dataset,1,"(1,)",float64
1991,AwakeEventData/awake.XAWAVS_DJ_PV236,Group,,,
1992,AwakeEventData/awake.XAWAVS_DJ_PV236/StsReg01,Group,,,
1993,AwakeEventData/awake.XAWAVS_DJ_PV236/StsReg01/value,Dataset,1,"(1,)",int32
1994,AwakeEventData/awake.XAWAVS_UE_TT_AVG,Group,,,
1995,AwakeEventData/awake.XAWAVS_UE_TT_AVG/PosSt,Group,,,
1996,AwakeEventData/awake.XAWAVS_UE_TT_AVG/PosSt/value,Dataset,1,"(1,)",float64
1997,AwakeEventData/awake.XAWAVS_UF_TT_AVG,Group,,,
1998,AwakeEventData/awake.XAWAVS_UF_TT_AVG/PosSt,Group,,,
1999,AwakeEventData/awake.XAWAVS_UF_TT_AVG/PosSt/value,Dataset,1,"(1,)",float64
2000,AwakeEventData/awake.XAWAVS_UJ_PV136,Group,,,
2001,AwakeEventData/awake.XAWAVS_UJ_PV136/StsReg01,Group,,,
2002,AwakeEventData/awake.XAWAVS_UJ_PV136/StsReg01/value,Dataset,1,"(1,)",int32
2003,AwakeEventData/awake.XAWAVS_VX_TT_AVG,Group,,,
2004,AwakeEventData/awake.XAWAVS_VX_TT_AVG/PosSt,Group,,,
2005,AwakeEventData/awake.XAWAVS_VX_TT_AVG/PosSt/value,Dataset,1,"(1,)",float64
2006,AwakeEventInfo,Group,,,
2007,AwakeEventInfo/configurationVersionNumber,Dataset,1,(),int32
2008,AwakeEventInfo/eventNumber,Dataset,1,(),int32
2009,AwakeEventInfo/runNumber,Dataset,1,(),int32
2010,AwakeEventInfo/timestamp,Dataset,1,(),int64
2011,__DATA_TYPES__,Group,,,
2012,__DATA_TYPES__/Enum_Boolean,Group,,,
2013,__DATA_TYPES__/String_VariableLength,Group,,,
